itemNumber,title,cin,cout
5670976,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-30 12:58:00","2015-12-08 17:42:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-09 19:19:00","2015-11-18 19:34:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-03-07 15:51:00","2016-02-28 14:53:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-03-30 13:25:00","2016-03-09 12:05:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-05-21 15:34:00","2016-04-09 13:29:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-07-16 17:50:00","2016-06-29 16:35:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-08-29 19:11:00","2016-08-19 12:11:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-11-26 13:43:00","2016-11-15 14:22:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-01-12 13:16:00","2016-12-23 16:24:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-03-24 15:06:00","2017-02-08 15:58:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-06-23 16:59:00","2017-06-05 14:54:00"
5670977,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-07-16 16:35:00","2017-06-27 11:24:00"
5670978,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-09 16:55:00","2015-11-28 11:51:00"
5670978,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-01-09 17:44:00","2015-12-14 15:36:00"
5670978,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-12-12 17:19:00","2016-11-27 16:15:00"
5670978,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-04-05 10:37:00","2017-03-15 14:08:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-11-30 19:03:00","2015-11-20 17:07:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-07 11:41:00","2015-12-01 18:20:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-10 14:45:00","2015-12-09 09:06:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-03-03 11:20:00","2016-01-28 13:35:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-04-25 14:43:00","2016-04-05 19:34:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-06-02 18:46:00","2016-05-02 16:42:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-06-13 12:50:00","2016-06-03 13:30:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-11-15 13:27:00","2016-10-08 13:06:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-12-23 17:13:00","2016-12-02 15:55:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-01-04 17:31:00","2016-12-02 15:55:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-07-05 17:00:00","2017-04-30 16:50:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-09-08 17:43:00","2017-07-08 16:19:00"
5670979,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-11-13 17:52:00","2017-09-12 16:52:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-11-21 16:53:00","2017-07-24 15:17:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-07 17:23:00","2015-11-23 17:58:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-11 12:16:00","2015-12-11 12:06:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-03-19 12:16:00","2016-02-04 10:48:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-11-15 15:09:00","2016-10-31 16:28:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-12-31 16:15:00","2016-11-22 10:44:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-01-04 16:05:00","2016-11-22 10:44:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-03-06 18:01:00","2017-01-08 14:03:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-04-28 12:08:00","2017-04-04 18:42:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-05-28 15:06:00","2017-05-06 15:23:00"
5670980,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-08-01 14:00:00","2017-07-24 15:17:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-11-25 17:03:00","2015-11-21 16:43:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-01-05 15:34:00","2015-12-15 13:10:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-01-27 16:37:00","2016-01-08 11:04:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-04-02 14:40:00","2016-02-04 19:33:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-05-22 15:50:00","2016-04-06 17:51:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-07-11 19:54:00","2016-05-29 15:09:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-11-13 16:08:00","2016-09-14 16:52:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-01-04 17:31:00","2016-12-08 15:37:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-07-02 13:54:00","2017-05-13 14:54:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-09-24 16:18:00","2017-09-12 15:55:00"
5670981,"How to code in 10 easy lessons learn how to design and code your very own computer game","2017-12-03 14:30:00","2017-11-14 17:20:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2015-12-07 15:48:00","2015-11-16 16:27:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-02-09 17:09:00","2016-01-26 19:22:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-04-26 15:49:00","2016-02-16 18:13:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-05-21 10:27:00","2016-05-01 16:57:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-07-09 12:50:00","2016-05-28 16:59:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-07-29 17:23:00","2016-07-13 17:08:00"
5670982,"How to code in 10 easy lessons learn how to design and code your very own computer game","2016-09-16 17:07:00","2016-09-16 17:06:00"
5677490,"Python playground geeky projects for the curious programmer","2016-01-02 17:12:00","2015-12-13 15:48:00"
5677490,"Python playground geeky projects for the curious programmer","2016-01-30 13:30:00","2016-01-13 15:17:00"
5677490,"Python playground geeky projects for the curious programmer","2016-02-27 11:17:00","2016-02-04 10:26:00"
5677490,"Python playground geeky projects for the curious programmer","2016-03-21 18:54:00","2016-03-01 13:58:00"
5677490,"Python playground geeky projects for the curious programmer","2016-06-12 13:31:00","2016-06-07 19:55:00"
5677490,"Python playground geeky projects for the curious programmer","2016-06-28 14:03:00","2016-06-20 11:47:00"
5677490,"Python playground geeky projects for the curious programmer","2016-07-16 16:03:00","2016-07-11 16:01:00"
5677490,"Python playground geeky projects for the curious programmer","2016-09-30 15:52:00","2016-09-10 14:27:00"
5677490,"Python playground geeky projects for the curious programmer","2016-10-08 12:29:00","2016-10-05 15:39:00"
5677490,"Python playground geeky projects for the curious programmer","2016-12-12 13:21:00","2016-10-18 12:18:00"
5677490,"Python playground geeky projects for the curious programmer","2017-02-04 13:44:00","2017-01-03 19:18:00"
5677490,"Python playground geeky projects for the curious programmer","2017-05-17 19:08:00","2017-04-26 19:22:00"
5677490,"Python playground geeky projects for the curious programmer","2017-06-02 14:45:00","2017-05-27 15:25:00"
5677490,"Python playground geeky projects for the curious programmer","2017-06-28 18:14:00","2017-06-10 12:06:00"
5677490,"Python playground geeky projects for the curious programmer","2017-08-05 10:16:00","2017-07-02 14:22:00"
5677490,"Python playground geeky projects for the curious programmer","2017-10-11 19:06:00","2017-08-12 15:09:00"
5677490,"Python playground geeky projects for the curious programmer","2017-11-20 17:58:00","2017-10-15 13:46:00"
5677491,"Python playground geeky projects for the curious programmer","2017-12-18 11:43:00","2017-11-26 13:19:00"
5677491,"Python playground geeky projects for the curious programmer","2015-12-12 17:50:00","2015-11-21 16:18:00"
5677491,"Python playground geeky projects for the curious programmer","2015-12-21 17:58:00","2015-12-17 18:03:00"
5677491,"Python playground geeky projects for the curious programmer","2016-01-09 16:42:00","2015-12-30 14:50:00"
5677491,"Python playground geeky projects for the curious programmer","2016-01-13 15:30:00","2016-01-13 12:43:00"
5677491,"Python playground geeky projects for the curious programmer","2016-07-06 16:05:00","2016-06-02 11:35:00"
5677491,"Python playground geeky projects for the curious programmer","2016-07-14 16:17:00","2016-07-12 11:49:00"
5677491,"Python playground geeky projects for the curious programmer","2016-08-23 16:14:00","2016-08-08 16:28:00"
5677491,"Python playground geeky projects for the curious programmer","2016-11-21 14:10:00","2016-10-29 14:00:00"
5677491,"Python playground geeky projects for the curious programmer","2016-12-26 14:00:00","2016-11-26 17:31:00"
5677491,"Python playground geeky projects for the curious programmer","2017-02-04 12:58:00","2017-01-14 14:28:00"
5677491,"Python playground geeky projects for the curious programmer","2017-02-26 16:48:00","2017-02-05 13:46:00"
5677491,"Python playground geeky projects for the curious programmer","2017-05-16 14:26:00","2017-04-27 13:21:00"
5677491,"Python playground geeky projects for the curious programmer","2017-06-16 17:38:00","2017-06-15 18:36:00"
5677491,"Python playground geeky projects for the curious programmer","2017-07-10 15:49:00","2017-06-26 15:28:00"
5677491,"Python playground geeky projects for the curious programmer","2017-07-16 12:09:00","2017-07-13 16:31:00"
5677491,"Python playground geeky projects for the curious programmer","2017-07-25 19:08:00","2017-07-24 11:26:00"
5677491,"Python playground geeky projects for the curious programmer","2017-08-16 14:32:00","2017-07-31 11:00:00"
5690108,"Java a beginners guide","2015-12-28 13:24:00","2015-12-03 17:45:00"
5690108,"Java a beginners guide","2016-01-11 14:56:00","2015-12-31 14:39:00"
5690108,"Java a beginners guide","2016-03-11 17:01:00","2016-02-25 17:37:00"
5690108,"Java a beginners guide","2016-06-28 14:14:00","2016-06-06 17:53:00"
5690108,"Java a beginners guide","2016-09-22 16:09:00","2016-08-26 17:57:00"
5690108,"Java a beginners guide","2016-11-19 13:43:00","2016-10-29 15:04:00"
5690108,"Java a beginners guide","2016-12-12 17:05:00","2016-11-23 19:11:00"
5690108,"Java a beginners guide","2017-02-09 13:19:00","2017-01-05 11:05:00"
5690108,"Java a beginners guide","2017-03-04 15:24:00","2017-02-17 17:36:00"
5690108,"Java a beginners guide","2017-03-21 15:19:00","2017-03-08 11:24:00"
5690108,"Java a beginners guide","2017-07-11 17:58:00","2017-06-19 16:52:00"
5690108,"Java a beginners guide","2017-09-20 18:10:00","2017-08-30 13:27:00"
5690108,"Java a beginners guide","2017-12-16 14:45:00","2017-10-18 13:38:00"
5690108,"Java a beginners guide","2017-12-20 07:58:00","2017-12-18 10:33:00"
5690109,"Java a beginners guide","2017-11-25 17:10:00","2017-10-03 19:17:00"
5690109,"Java a beginners guide","2015-12-23 14:12:00","2015-12-02 13:19:00"
5690109,"Java a beginners guide","2016-01-19 15:11:00","2016-01-03 16:00:00"
5690109,"Java a beginners guide","2016-01-29 15:28:00","2016-01-22 14:28:00"
5690109,"Java a beginners guide","2016-05-06 09:52:00","2016-03-29 18:21:00"
5690109,"Java a beginners guide","2016-05-18 12:34:00","2016-05-08 14:10:00"
5690109,"Java a beginners guide","2016-08-24 18:23:00","2016-07-22 14:33:00"
5690109,"Java a beginners guide","2016-09-26 15:25:00","2016-08-29 11:46:00"
5690109,"Java a beginners guide","2016-11-08 14:05:00","2016-10-15 13:14:00"
5690109,"Java a beginners guide","2016-11-29 16:44:00","2016-11-23 12:16:00"
5690109,"Java a beginners guide","2017-01-05 17:32:00","2016-12-01 15:39:00"
5690109,"Java a beginners guide","2017-01-30 11:54:00","2017-01-09 11:04:00"
5690109,"Java a beginners guide","2017-02-28 18:17:00","2017-02-07 13:54:00"
5690109,"Java a beginners guide","2017-07-17 15:15:00","2017-06-26 17:00:00"
5690109,"Java a beginners guide","2017-08-27 16:51:00","2017-08-06 16:28:00"
5690109,"Java a beginners guide","2017-09-19 17:28:00","2017-08-29 17:13:00"
5692991,"Coding games in Scratch","2016-02-12 17:41:00","2015-12-22 11:33:00"
5692991,"Coding games in Scratch","2016-03-21 12:36:00","2016-02-22 12:20:00"
5692991,"Coding games in Scratch","2016-04-12 19:11:00","2016-03-23 16:08:00"
5692991,"Coding games in Scratch","2016-08-16 18:04:00","2016-07-07 15:09:00"
5692991,"Coding games in Scratch","2016-12-11 11:00:00","2016-11-10 19:18:00"
5692991,"Coding games in Scratch","2017-03-06 19:06:00","2016-12-11 16:58:00"
5692991,"Coding games in Scratch","2017-06-04 15:22:00","2017-04-26 15:02:00"
5692992,"Coding games in Scratch","2015-12-31 11:56:00","2015-12-22 14:27:00"
5692992,"Coding games in Scratch","2016-02-06 17:39:00","2016-01-16 13:17:00"
5692992,"Coding games in Scratch","2016-03-23 10:23:00","2016-02-10 12:29:00"
5692992,"Coding games in Scratch","2016-04-05 19:01:00","2016-04-05 19:00:00"
5692992,"Coding games in Scratch","2016-06-10 12:07:00","2016-04-08 13:20:00"
5692992,"Coding games in Scratch","2016-07-19 17:22:00","2016-06-10 12:09:00"
5692992,"Coding games in Scratch","2016-11-19 11:59:00","2016-10-17 11:32:00"
5692992,"Coding games in Scratch","2017-03-12 15:42:00","2017-01-23 17:10:00"
5692992,"Coding games in Scratch","2017-04-24 15:25:00","2017-03-13 13:03:00"
5692993,"Coding games in Scratch","2016-02-08 12:54:00","2015-12-23 13:57:00"
5692993,"Coding games in Scratch","2016-04-09 11:56:00","2016-02-13 13:08:00"
5692993,"Coding games in Scratch","2016-10-19 12:07:00","2016-09-09 14:23:00"
5692993,"Coding games in Scratch","2017-01-24 18:58:00","2016-11-23 12:35:00"
5692993,"Coding games in Scratch","2017-04-20 17:09:00","2017-02-21 16:17:00"
5692993,"Coding games in Scratch","2017-08-23 12:18:00","2017-08-02 15:03:00"
5692993,"Coding games in Scratch","2017-11-24 17:02:00","2017-10-14 16:43:00"
5692993,"Coding games in Scratch","2017-12-12 17:02:00","2017-11-29 16:30:00"
5692994,"Coding games in Scratch","2017-12-30 14:51:00","2017-12-16 11:25:00"
5692994,"Coding games in Scratch","2016-04-02 15:41:00","2016-01-22 10:45:00"
5692994,"Coding games in Scratch","2016-05-07 17:01:00","2016-04-02 15:46:00"
5692994,"Coding games in Scratch","2016-06-08 19:03:00","2016-05-07 17:03:00"
5692994,"Coding games in Scratch","2016-07-06 11:41:00","2016-06-15 10:30:00"
5692994,"Coding games in Scratch","2016-11-01 17:29:00","2016-09-03 16:52:00"
5692994,"Coding games in Scratch","2016-12-11 15:40:00","2016-11-12 14:13:00"
5692994,"Coding games in Scratch","2017-03-02 15:35:00","2017-02-15 19:50:00"
5692994,"Coding games in Scratch","2017-06-17 12:50:00","2017-06-11 14:06:00"
5692994,"Coding games in Scratch","2017-07-27 11:44:00","2017-06-22 18:36:00"
5692995,"Coding games in Scratch","2016-03-03 14:51:00","2016-01-24 13:47:00"
5692995,"Coding games in Scratch","2016-04-17 14:22:00","2016-03-06 15:39:00"
5692995,"Coding games in Scratch","2016-05-18 17:48:00","2016-04-26 16:19:00"
5692995,"Coding games in Scratch","2016-06-24 17:04:00","2016-05-27 17:01:00"
5692995,"Coding games in Scratch","2016-11-08 15:40:00","2016-09-12 19:43:00"
5692995,"Coding games in Scratch","2016-12-27 13:53:00","2016-12-01 15:24:00"
5692995,"Coding games in Scratch","2017-03-27 16:58:00","2017-03-01 10:18:00"
5692995,"Coding games in Scratch","2017-05-24 13:16:00","2017-04-09 13:22:00"
5692995,"Coding games in Scratch","2017-07-05 14:45:00","2017-05-31 12:35:00"
5692995,"Coding games in Scratch","2017-08-01 17:27:00","2017-07-09 16:54:00"
5692995,"Coding games in Scratch","2017-08-16 15:10:00","2017-08-07 16:34:00"
5692996,"Coding games in Scratch","2016-03-05 14:06:00","2016-01-02 11:09:00"
5692996,"Coding games in Scratch","2016-05-25 15:47:00","2016-05-03 19:40:00"
5692996,"Coding games in Scratch","2016-12-01 18:28:00","2016-11-12 11:18:00"
5692996,"Coding games in Scratch","2017-03-07 14:41:00","2016-12-07 18:58:00"
5692996,"Coding games in Scratch","2017-03-30 17:55:00","2017-03-10 17:11:00"
5692996,"Coding games in Scratch","2017-12-07 17:21:00","2017-10-13 17:33:00"
5692997,"Coding games in Scratch","2017-11-13 16:33:00","2017-10-23 16:36:00"
5692997,"Coding games in Scratch","2017-12-27 16:53:00","2017-11-13 16:33:00"
5692997,"Coding games in Scratch","2016-01-11 16:45:00","2015-12-21 18:16:00"
5692997,"Coding games in Scratch","2016-03-08 15:57:00","2016-02-17 12:27:00"
5692997,"Coding games in Scratch","2016-04-04 14:26:00","2016-03-14 15:02:00"
5692997,"Coding games in Scratch","2016-07-28 16:59:00","2016-05-28 16:59:00"
5692997,"Coding games in Scratch","2016-08-17 17:54:00","2016-08-01 17:35:00"
5692997,"Coding games in Scratch","2016-12-05 10:49:00","2016-11-22 16:58:00"
5692997,"Coding games in Scratch","2017-03-26 14:22:00","2017-03-04 13:02:00"
5692997,"Coding games in Scratch","2017-05-27 17:30:00","2017-04-03 12:42:00"
5692997,"Coding games in Scratch","2017-10-23 16:36:00","2017-08-21 17:39:00"
5692998,"Coding games in Scratch","2016-01-03 16:36:00","2015-12-16 16:08:00"
5692998,"Coding games in Scratch","2016-04-18 18:03:00","2016-02-21 13:30:00"
5692998,"Coding games in Scratch","2016-05-31 18:37:00","2016-04-25 11:55:00"
5692998,"Coding games in Scratch","2016-09-02 11:33:00","2016-06-25 15:11:00"
5692998,"Coding games in Scratch","2016-10-17 18:41:00","2016-10-10 17:04:00"
5692998,"Coding games in Scratch","2016-12-19 12:29:00","2016-11-16 10:18:00"
5692998,"Coding games in Scratch","2017-04-02 16:32:00","2017-01-07 17:28:00"
5692998,"Coding games in Scratch","2017-06-05 18:32:00","2017-05-10 10:47:00"
5692998,"Coding games in Scratch","2017-06-29 13:16:00","2017-06-14 17:12:00"
5692998,"Coding games in Scratch","2017-08-06 14:44:00","2017-07-07 14:07:00"
5692999,"Coding games in Scratch","2016-07-26 14:00:00","2016-06-10 12:29:00"
5692999,"Coding games in Scratch","2016-09-10 15:32:00","2016-08-01 14:19:00"
5693000,"Coding games in Scratch","2015-12-28 12:07:00","2015-12-16 10:07:00"
5693000,"Coding games in Scratch","2016-01-13 18:01:00","2015-12-16 10:07:00"
5693000,"Coding games in Scratch","2016-02-09 17:09:00","2016-01-26 19:22:00"
5693000,"Coding games in Scratch","2016-04-16 11:55:00","2016-03-17 15:17:00"
5693000,"Coding games in Scratch","2016-09-07 16:53:00","2016-07-06 17:46:00"
5693000,"Coding games in Scratch","2016-11-23 16:03:00","2016-11-05 12:49:00"
5693000,"Coding games in Scratch","2016-12-06 15:13:00","2016-11-05 12:49:00"
5693000,"Coding games in Scratch","2017-02-01 12:49:00","2017-02-01 11:03:00"
5693000,"Coding games in Scratch","2017-04-12 15:42:00","2017-03-11 14:33:00"
5693000,"Coding games in Scratch","2017-06-29 12:58:00","2017-05-18 16:07:00"
5693000,"Coding games in Scratch","2017-11-06 17:45:00","2017-09-23 17:38:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2017-11-27 13:11:00","2017-11-17 12:09:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-01-24 15:25:00","2016-01-03 13:56:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-02-17 13:51:00","2016-01-30 17:32:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-03-26 12:51:00","2016-03-01 13:34:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-04-18 14:13:00","2016-03-28 18:52:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-05-19 14:58:00","2016-05-04 10:32:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-06-18 13:16:00","2016-05-24 19:39:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-07-02 15:54:00","2016-06-25 15:41:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-07-19 16:17:00","2016-07-06 16:21:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-08-13 16:11:00","2016-07-25 19:47:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2016-12-04 14:31:00","2016-11-19 12:40:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2017-01-02 15:43:00","2016-12-11 14:41:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2017-03-25 17:42:00","2017-03-04 16:30:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2017-07-17 16:38:00","2017-07-03 17:12:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2017-08-31 16:49:00","2017-07-24 10:13:00"
5713303,"Automate the boring stuff with python practical programming for total beginners","2017-10-05 15:40:00","2017-09-14 19:34:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-01-21 12:30:00","2016-01-06 19:24:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-02-21 13:53:00","2016-01-29 14:43:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-03-15 19:24:00","2016-02-24 18:30:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-04-13 12:07:00","2016-03-21 17:31:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-05-13 12:09:00","2016-04-19 16:29:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-06-06 14:45:00","2016-05-16 13:01:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-06-20 16:32:00","2016-06-13 14:23:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-07-18 15:27:00","2016-06-27 17:44:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-10-01 16:58:00","2016-09-10 17:30:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-10-20 18:36:00","2016-10-04 12:57:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2016-12-07 15:15:00","2016-11-16 12:47:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-01-03 18:22:00","2016-12-12 16:36:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-03-09 16:42:00","2017-02-16 15:31:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-04-23 14:17:00","2017-03-18 11:58:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-06-12 17:47:00","2017-05-02 13:32:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-07-08 11:32:00","2017-06-15 12:06:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-09-16 14:30:00","2017-08-31 16:44:00"
5713304,"Automate the boring stuff with python practical programming for total beginners","2017-12-23 17:33:00","2017-11-20 17:52:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-11-02 15:10:00","2017-10-11 11:38:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-03-11 14:23:00","2016-02-26 10:14:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-04-05 18:53:00","2016-03-17 16:44:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-06-02 17:01:00","2016-05-14 16:06:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-07-24 16:08:00","2016-07-16 15:40:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-09-04 15:24:00","2016-08-17 15:42:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-11-12 16:09:00","2016-10-22 16:59:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2016-12-20 17:53:00","2016-11-18 17:38:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-01-15 15:22:00","2016-12-28 16:18:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-03-02 15:01:00","2017-01-22 13:59:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-04-08 16:35:00","2017-03-17 14:27:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-05-01 17:42:00","2017-04-18 17:35:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-05-08 17:03:00","2017-05-08 13:28:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-07-16 16:02:00","2017-06-26 12:22:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-09-07 14:41:00","2017-08-15 18:30:00"
5737423,"Learn to program with Minecraft transform your world with the power of Python","2017-10-07 16:27:00","2017-09-25 17:08:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-03-19 13:03:00","2016-02-16 17:06:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-04-13 15:23:00","2016-03-25 15:59:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-06-07 11:00:00","2016-05-17 12:35:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-06-21 17:02:00","2016-06-14 15:23:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-07-22 15:03:00","2016-07-14 17:25:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-08-19 17:27:00","2016-07-29 17:54:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2016-12-16 17:10:00","2016-11-16 11:46:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2017-01-05 13:25:00","2016-12-22 10:21:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2017-01-19 16:17:00","2017-01-09 18:44:00"
5737424,"Learn to program with Minecraft transform your world with the power of Python","2017-05-03 16:03:00","2017-05-03 14:48:00"
5750662,"Python crash course a hands on project based introduction to programming","2016-03-28 17:53:00","2016-03-05 11:49:00"
5750662,"Python crash course a hands on project based introduction to programming","2016-04-25 13:49:00","2016-04-04 13:42:00"
5750662,"Python crash course a hands on project based introduction to programming","2016-05-14 14:20:00","2016-04-27 15:32:00"
5750662,"Python crash course a hands on project based introduction to programming","2016-10-31 17:53:00","2016-10-10 17:38:00"
5750662,"Python crash course a hands on project based introduction to programming","2016-11-30 13:04:00","2016-11-10 16:29:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-01-02 12:29:00","2016-12-12 16:51:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-01-28 15:12:00","2017-01-05 16:24:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-02-23 16:26:00","2017-01-30 16:38:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-05-11 17:15:00","2017-04-18 17:55:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-06-06 19:36:00","2017-05-16 19:04:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-07-06 17:34:00","2017-06-13 15:39:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-10-02 16:48:00","2017-09-02 11:35:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-10-28 13:18:00","2017-10-07 17:53:00"
5750662,"Python crash course a hands on project based introduction to programming","2017-11-14 17:59:00","2017-10-31 15:53:00"
5750663,"Python crash course a hands on project based introduction to programming","2017-11-08 17:35:00","2017-10-23 17:24:00"
5750663,"Python crash course a hands on project based introduction to programming","2017-12-12 13:56:00","2017-11-18 12:42:00"
5750663,"Python crash course a hands on project based introduction to programming","2017-12-19 16:23:00","2017-12-19 15:42:00"
5750663,"Python crash course a hands on project based introduction to programming","2017-12-23 13:04:00","2017-12-23 12:43:00"
